gene_id,Ah11_30_21,Ah11_30_22,Ah11_34_21,Ah11_34_22,Ah17_30_21,Ah17_30_22,Ah17_34_21,Ah17_34_22,Ah2_30_21,Ah2_30_22,Ah2_34_21,Ah2_34_22,Ah4_30_21,Ah4_30_22,Ah4_34_21,Ah4_34_22,Ah8_30_21,Ah8_30_22,Ah8_34_22
ahya_s0003.g315,607,316,296,720,312,534,316,498,91,431,133,404,806,379,124,389,340,396,406
ahya_s0003.g1,521,92,164,376,292,720,616,2218,532,708,1351,1211,1107,310,261,343,89,176,316
ahya_s0003.g3,38,11,0,75,12,192,0,117,0,155,54,173,27,862,8,1866,0,26,51
ahya_s0003.g4,854,630,364,1208,1091,1094,606,797,339,1027,365,884,987,1963,360,2571,514,775,904
ahya_s0003.g5,1319,476,270,1159,1246,1030,1089,1149,99,814,109,845,1239,941,780,1550,199,759,805
ahya_s0003.g6,508,248,101,831,597,851,581,1203,138,853,332,902,1129,484,406,1001,116,325,608
ahya_s0003.g7,700,315,298,700,1017,725,455,562,72,613,272,484,742,655,482,658,109,533,501
ahya_s0003.g8,473,285,224,721,490,523,141,410,0,384,43,408,193,572,51,506,15,331,374
ahya_s0003.g9,1776,1001,704,2597,1572,1742,2077,1474,354,1864,638,1472,2999,1784,740,2939,457,1506,1680
ahya_s0003.g10,2304,728,874,1774,1609,1630,1281,1193,839,1381,705,1331,1863,1274,826,1366,522,1092,1168
ahya_s0003.g11,798,265,124,751,437,581,371,610,243,601,377,448,579,483,232,587,410,441,382
ahya_s0003.g12,1386,749,264,1894,1101,1667,1588,1099,357,1368,427,1008,1432,1337,392,2223,480,1108,1163
ahya_s0003.g14,7780,2483,1759,4744,3806,4708,3083,2814,2124,4168,2835,2931,5218,3933,2555,3789,2258,3924,2483
ahya_s0003.g15,526,332,67,730,133,461,255,383,126,417,0,365,228,442,49,460,123,413,299
ahya_s0003.g16,3932,1961,241,3369,1921,2470,3142,2670,483,2509,461,2461,688,2434,407,3878,153,2883,2841
ahya_s0003.g17,7723,2278,2118,3292,3660,3835,5619,2904,2725,3708,4529,2679,6550,3997,2564,3881,2584,3035,2513
ahya_s0003.g18,2625,795,295,2370,1774,1602,2215,1974,679,1306,1725,1498,1349,1563,539,2671,697,985,1633
ahya_s0003.g19,2719,1338,476,3286,2622,2196,3186,2463,861,2234,899,2047,3670,2546,1239,4039,1037,1470,2242
ahya_s0003.g20,2190,958,856,2169,2169,1748,2116,3431,2791,1597,568,2525,4055,1978,875,2138,1128,1402,1485
ahya_s0003.g21,207,159,32,710,221,632,165,1966,7,462,0,1489,163,260,13,518,0,334,475
ahya_s0003.g22,1553,586,714,2622,1277,1345,1555,1729,725,1227,1599,1711,2833,1468,591,2619,508,837,1759
ahya_s0003.g23,179,135,32,217,138,290,153,55,0,253,0,87,29,183,12,174,122,135,176
ahya_s0003.g24,3297,839,674,1429,1477,2160,2670,616,597,1959,473,748,1946,2059,435,1188,1635,1495,799
ahya_s0003.g25,3150,1309,608,2806,3013,2891,3350,1675,787,2243,159,1166,3715,1885,1392,2842,2264,2285,2633
ahya_s0003.g27,15385,4509,3542,8754,6939,9502,7596,4172,6560,7555,4399,3972,7389,4925,6745,6583,7730,6891,6871
ahya_s0003.g28,354,371,205,879,377,611,159,491,210,594,208,480,124,467,56,498,82,526,549
ahya_s0003.g29,87,70,24,172,197,658,158,432,59,688,64,534,38,105,91,131,0,133,129
ahya_s0003.g30,160,176,28,56,7,116,63,65,0,187,0,83,75,60,0,35,54,100,120
ahya_s0003.g31,1887,582,821,2197,1410,3796,1884,2891,1052,3666,1122,3461,1674,889,872,2377,232,1033,2190
ahya_s0003.g32,513,252,142,461,500,1269,427,712,235,1111,332,716,645,661,174,748,362,350,462
ahya_s0003.g33,203,101,58,285,148,377,118,262,9,406,0,292,206,211,28,294,14,214,200
ahya_s0003.g34,248,302,104,500,277,1281,222,1101,78,1104,342,1072,201,321,111,397,7,170,269
ahya_s0003.g35,131,65,2,30,96,643,89,441,92,495,115,275,140,321,57,136,25,64,69
ahya_s0003.g36,2654,370,1321,1114,1517,1168,1888,981,1682,1096,781,985,1528,1093,657,1621,885,617,835
ahya_s0003.g37,2175,664,414,1582,2145,6418,1997,4719,1279,6146,1476,3881,2244,1549,708,1826,983,1252,1455
ahya_s0003.g38,1552,563,408,1773,1032,2353,793,2132,342,2315,1212,2170,1285,1102,665,1918,327,1055,1399
ahya_s0003.g39,1629,451,623,1378,1726,1422,2668,1618,997,1429,863,1262,2198,1301,683,2382,1017,956,1383
ahya_s0003.g40,264,93,56,288,406,316,109,358,0,280,54,296,115,124,135,274,0,152,199
ahya_s0003.g41,119,80,0,239,59,45,38,24,0,45,0,52,27,71,43,78,7,39,42
ahya_s0003.g42,239,144,44,247,258,115,268,87,0,108,0,73,110,187,55,129,90,267,265
ahya_s0003.g44,24,0,0,25,107,9,32,26,0,20,0,0,16,12,0,26,9,79,71
ahya_s0003.g45,175,121,18,337,125,123,36,222,0,181,0,114,49,66,22,88,0,231,245
ahya_s0003.g47,78,59,15,325,182,126,79,168,0,142,117,152,114,147,34,249,27,117,212
ahya_s0003.g48,866,579,312,1704,1013,868,409,912,82,874,80,863,673,802,244,1472,86,1207,1235
ahya_s0003.g49,264,207,167,556,201,286,149,267,32,221,325,224,387,412,94,429,33,306,218
ahya_s0003.g50,7354,2677,1197,8507,4337,5574,6283,7558,4349,4787,10262,5928,11625,5865,2316,10350,2401,3300,6442
ahya_s0003.g51,1650,476,785,1207,966,535,557,348,39,560,57,274,825,417,1080,594,147,846,965
ahya_s0003.g52,770,661,361,3538,1033,1099,801,2325,109,1266,1270,2462,1374,1224,544,4333,156,904,2930
ahya_s0003.g53,21824,5857,3764,21856,12437,12799,22749,18231,8010,12340,16979,15758,26452,13925,6974,24685,6006,8256,14399
ahya_s0003.g54,1520,434,467,1460,1886,1889,1481,2797,875,1732,2770,1820,2449,1174,1299,1347,1323,852,929
ahya_s0003.g55,4866,1985,2947,10719,6609,5037,3282,17195,1079,4322,3561,23011,27659,7924,1456,47980,27463,5500,5171
ahya_s0003.g56,254,189,121,557,426,402,301,288,89,319,222,292,470,619,35,1077,633,296,529
ahya_s0003.g57,11468,1150,2066,4732,3790,1739,2527,1999,1846,1664,4286,2172,6647,2288,9002,3390,2968,2062,4059
ahya_s0003.g58,32,0,4,19,27,33,11,4,0,11,0,19,31,20,4,41,16,16,37
ahya_s0003.g60,5506,1632,1286,2778,3432,3254,3278,1603,2216,2764,1547,1670,2734,1891,1103,2710,3000,2038,2055
ahya_s0003.g61,802,399,207,614,716,1044,434,219,174,977,510,313,475,840,379,467,424,548,467
ahya_s0003.g62,302,126,36,177,118,236,118,179,211,317,28,196,499,360,66,343,431,142,176
ahya_s0003.g63,90,132,55,342,352,247,144,116,0,292,0,176,126,281,93,288,92,219,225
ahya_s0003.g64,121,50,8,336,74,125,8,234,0,135,0,197,44,98,37,224,7,101,250
ahya_s0003.g65,617,256,129,885,309,464,370,577,104,426,119,505,525,350,192,848,79,299,675
ahya_s0003.g66,1076,696,473,1405,1079,1468,1175,926,410,1579,1047,879,1514,1358,345,1308,416,1114,1109
ahya_s0003.g67,979,624,285,1303,1784,1231,636,804,35,1064,60,749,1051,914,173,1288,108,1098,1107
ahya_s0003.g68,3088,1312,839,3679,2410,2448,2226,1510,430,2587,1453,1856,1443,2232,1592,3297,179,1660,1804
ahya_s0003.g69,434,289,79,660,333,661,331,291,74,547,355,343,462,596,279,274,0,438,388
ahya_s0003.g70,686,189,106,353,757,599,462,196,71,418,0,169,229,502,229,269,63,350,213
ahya_s0003.g72,5374,1970,1536,4875,3127,3414,2653,3219,1640,3297,1605,2766,3686,3052,1431,3870,2142,2647,3279
ahya_s0003.g73,51,76,0,120,94,145,78,43,11,179,0,49,104,139,49,117,0,112,74
ahya_s0003.g74,375,231,91,526,428,525,371,514,95,547,75,566,610,252,204,452,51,304,354
ahya_s0003.g75,806,368,203,975,635,722,654,538,228,775,146,618,626,772,88,939,227,403,668
ahya_s0003.g77,7733,3838,1200,12453,7622,7452,8155,7025,159,7017,841,7402,9430,7060,3530,10905,2768,7790,12180
ahya_s0003.g78,1411,551,457,1222,510,1201,971,888,320,1193,665,1060,2019,715,380,796,567,581,514
ahya_s0003.g79,321,172,84,405,419,553,452,510,0,468,0,556,285,662,118,1100,103,412,473
ahya_s0003.g80,1255,880,124,3017,1085,2105,757,2381,0,2067,27,2270,391,1847,303,3231,247,1530,2963
ahya_s0003.g81,461,96,126,203,100,123,74,95,0,60,72,126,102,69,0,140,8,105,77
ahya_s0003.g82,3,24,0,68,28,82,15,99,0,43,14,60,45,36,39,101,0,65,59
ahya_s0003.g83,5430,1354,1254,3034,3695,2365,5512,2035,2361,2106,1213,1834,4624,2174,1553,3756,2324,1672,1681
ahya_s0003.g84,423,231,198,396,189,227,167,155,50,283,151,197,183,365,114,310,38,222,238
ahya_s0003.g85,107,115,31,66,126,265,58,87,0,344,0,55,9,148,33,26,0,172,82
ahya_s0003.g86,1063,493,1449,611,986,1001,1005,2598,2157,1125,188,3378,10377,1066,526,1333,1755,1587,211
ahya_s0003.g87,452,475,79,585,798,746,474,389,22,684,203,480,556,1015,114,812,108,617,537
ahya_s0003.g88,15,32,32,34,102,112,23,21,0,56,0,13,6,73,6,61,0,38,35
ahya_s0003.g89,296,138,95,157,491,306,214,62,219,341,397,64,266,374,415,137,20,181,124
ahya_s0003.g90,31,157,29,8,25,187,202,49,0,227,0,17,0,475,120,40,53,299,31
ahya_s0003.g93,462,194,254,649,163,108,57,45,21,135,13,53,84,159,51,127,0,106,55
ahya_s0003.g94,115,69,11,218,1,13,0,6,0,0,0,0,0,12,0,0,0,5,10
ahya_s0003.g95,2225,1076,706,3364,2003,1847,1586,2023,518,1836,1298,1854,2366,1375,822,2917,253,1635,2000
ahya_s0003.g96,1083,408,187,933,794,675,952,461,336,581,434,443,669,628,321,709,445,541,600
ahya_s0003.g97,2807,757,538,1898,2907,2161,2345,1485,1154,1801,286,1484,2553,1400,914,1468,1053,1647,1283
ahya_s0003.g98,819,494,205,918,821,855,557,671,125,924,344,479,415,756,270,746,213,1005,696
ahya_s0003.g99,8737,1349,5479,3445,4532,2799,4565,2415,8029,2700,2125,2631,4619,2387,4798,3432,5934,1881,2274
ahya_s0003.g100,1037,186,153,343,1306,757,1529,461,89,633,473,476,417,451,371,484,747,261,292
ahya_s0003.g101,397,273,339,609,513,553,318,477,435,510,153,436,452,531,105,388,21,550,455
ahya_s0003.g102,545,127,69,262,450,236,404,199,233,279,509,133,436,339,232,352,128,139,183
ahya_s0003.g103,1707,523,594,1369,1243,968,1526,1141,719,988,647,940,1711,970,574,1768,705,731,966
ahya_s0003.g104,1771,494,965,1538,1105,1109,1240,786,1099,1070,616,824,1440,755,730,1217,352,853,1146
ahya_s0003.g105,1719,927,498,2822,1708,2178,909,1358,212,2006,1216,1514,1269,2192,807,2722,149,1269,2354
ahya_s0003.g106,598,697,124,897,1288,1027,715,544,93,1120,48,536,840,730,175,394,155,626,513
ahya_s0003.g107,3223,2148,565,5588,2673,3666,2555,2146,851,3865,4096,2414,3756,4793,844,7584,813,2730,3150
ahya_s0003.g108,324,270,125,879,298,427,460,520,120,394,76,339,570,663,165,968,108,433,739
ahya_s0003.g109,155,60,0,94,35,179,30,57,26,108,0,54,163,217,0,78,0,153,144
ahya_s0003.g110,968,863,276,1804,754,1582,962,3251,385,1436,193,2400,3119,1494,469,2243,236,1538,848
ahya_s0003.g111,7,5,0,10,0,37,0,16,0,37,0,20,19,23,0,7,0,4,11
ahya_s0003.g112,6521,3123,1820,6701,4586,6020,4593,4480,3570,5760,2867,4397,6220,4694,2270,5485,3103,3802,4432
ahya_s0003.g113,229,229,70,437,206,335,288,243,49,268,0,281,308,215,102,451,136,136,239
ahya_s0003.g114,483,253,12,669,424,340,511,226,35,282,192,198,232,285,179,359,103,272,522
ahya_s0003.g115,3834,1450,801,3704,2372,2668,3208,1728,244,2186,80,1350,2837,1854,1214,2104,467,1962,2199
ahya_s0003.g116,1363,734,259,2132,1431,2415,1162,2521,265,2479,957,2476,1311,1793,529,2763,231,1061,1641
ahya_s0003.g117,1877,918,534,2460,1275,1364,1042,1723,1294,1347,1452,1736,1829,1215,651,2587,554,1021,1690
ahya_s0003.g118,1387,427,216,742,655,960,1012,395,557,1030,1058,458,848,883,403,542,405,787,495
ahya_s0003.g119,1765,1233,381,1555,2061,1929,2054,760,1004,1858,854,854,1522,1508,351,1275,1445,1236,727
ahya_s0003.g120,1098,1207,181,756,35,1171,16,268,0,1282,16,472,19,685,0,305,0,1212,548
ahya_s0003.g121,16,16,7,25,21,71,14,39,0,88,0,34,0,73,0,46,0,200,134
ahya_s0003.g123,145,86,20,91,351,130,245,110,45,82,78,82,39,137,33,110,130,88,92
ahya_s0003.g124,2924,888,737,3676,2231,1849,2911,2573,1011,1745,1868,2327,3805,2097,2123,4390,490,1502,2577
ahya_s0003.g125,21038,5765,4515,13481,10628,10335,17321,14296,15948,9579,11052,10384,20449,9704,5986,16713,13416,8078,10860
ahya_s0003.g126,3342,2636,799,7920,1922,5337,1481,4788,511,4545,1053,5487,2480,4918,719,7389,142,4173,6843
ahya_s0003.g127,786,931,205,3721,1031,3623,1790,3225,637,3042,792,2737,3477,2209,236,6729,145,1473,2531
ahya_s0003.g128,1861,921,484,1636,1573,2028,1651,1648,303,2176,496,1769,1528,1424,546,1382,460,1296,1358
ahya_s0003.g129,1150,611,353,1707,1265,1647,1072,1546,213,1217,76,1294,1329,668,524,1039,538,748,1380
ahya_s0003.g130,20657,6304,3528,11879,18274,12976,16069,10395,2851,16106,25126,8672,6948,12094,7734,9636,12476,8219,8407
ahya_s0003.g131,1,24,14,46,34,85,20,26,0,58,0,44,7,81,6,62,0,48,44
ahya_s0003.g132,1185,745,392,1049,1399,560,2209,197,37,565,1042,346,235,672,373,952,346,1047,1523
ahya_s0003.g133,6747,2664,1639,5026,4526,4348,4201,3887,1775,4141,4093,2832,2661,3953,2557,4275,1435,2159,2986
ahya_s0003.g134,266,335,144,1068,209,797,305,397,96,747,86,397,515,929,185,756,147,591,455
ahya_s0003.g135,356,77,4,406,84,297,94,168,36,311,474,161,163,168,122,188,42,390,425
ahya_s0003.g136,1256,640,290,1698,689,1179,520,1126,108,1205,896,1219,970,1259,181,2614,122,869,1378
ahya_s0003.g137,2843,2085,888,2743,3284,2916,3296,991,418,2576,374,1244,2998,3964,1331,2774,1204,2833,1484
ahya_s0003.g139,1217,519,247,1823,623,925,803,971,134,872,0,851,382,793,256,1727,18,788,1370
ahya_s0003.g140,718,449,356,1047,1152,1023,505,631,188,933,0,598,1093,1032,231,857,68,767,791
ahya_s0003.g141,3135,876,583,1323,1939,1939,2163,671,1623,1611,1796,664,1065,1339,965,1285,745,1396,937
ahya_s0003.g142,2328,802,881,2062,2035,1574,2289,1692,2227,1502,1508,1307,2362,1419,821,1902,1455,1095,1378
ahya_s0003.g143,3869,1130,674,3753,2317,1937,2719,3071,1606,1846,2813,2203,3372,2051,1280,4382,1939,1352,2494
ahya_s0003.g145,45,89,29,311,11,198,117,101,42,210,144,86,78,318,108,283,0,162,83
ahya_s0003.g146,337,193,107,147,122,254,152,103,70,181,10,105,1417,866,22,1046,141,295,77
ahya_s0003.g147,58,42,19,69,0,105,94,54,4,102,140,18,18,180,4,56,4,29,14
ahya_s0003.g148,129,39,53,91,94,153,114,204,38,227,0,195,2018,449,64,642,240,136,38
ahya_s0003.g149,45,25,78,396,11,114,19,1812,30,140,0,1379,1115,260,44,2015,208,56,240
ahya_s0003.g150,85,42,31,161,0,98,4,270,11,85,0,183,290,90,33,443,26,83,86
ahya_s0003.g151,85,23,76,185,46,93,4,453,6,51,80,424,414,55,0,159,5,78,43
ahya_s0003.g152,1772,1325,392,2798,2569,2915,2955,2033,638,3416,908,1739,2153,1308,1190,1917,487,1535,1913
ahya_s0003.g155,1078,747,140,1521,740,805,352,1575,28,820,0,823,1013,1596,427,2890,127,863,818
ahya_s0003.g156,1235,983,491,2618,1394,2011,971,3096,315,1746,296,2339,1945,1637,438,3199,418,1296,1857
ahya_s0003.g157,3846,516,921,1159,2021,1134,2467,906,2753,917,1488,828,2565,832,877,1084,1733,939,1072
ahya_s0003.g158,2031,256,197,248,191,303,580,114,66,403,13,117,1431,265,155,74,627,333,298
ahya_s0003.g159,3365,1535,604,4546,2574,3421,3986,3631,834,2820,822,3038,5848,2861,1085,4431,692,2687,3507
ahya_s0003.g161,594,241,164,841,206,523,339,922,439,433,2046,854,1742,741,366,2277,91,152,102
ahya_s0003.g162,1885,879,580,2383,611,769,1408,920,391,666,547,792,2532,678,422,2213,424,820,1177
ahya_s0003.g163,1636,586,443,1893,1617,1465,1055,3026,215,1260,270,2111,1796,1286,386,1637,527,990,1121
ahya_s0003.g164,118,133,51,214,224,140,168,104,0,145,0,83,65,118,29,138,116,159,88
ahya_s0003.g165,263,238,53,191,182,111,159,159,24,92,0,89,106,128,50,134,123,180,145
ahya_s0003.g166,645,331,31,1182,718,541,669,555,37,606,46,552,955,535,267,1217,35,566,742
ahya_s0003.g167,4744,1517,1163,3456,3575,3070,4260,3188,3244,2701,2544,2839,6742,2822,1735,3669,2868,1977,2445
ahya_s0003.g168,1100,690,279,1591,1312,1358,1838,1222,469,1380,436,816,1345,1108,352,1666,1358,1020,1249
ahya_s0003.g169,557,318,176,751,582,975,510,564,70,872,0,557,494,754,174,797,79,663,570
ahya_s0003.g170,238,113,76,433,150,240,364,145,62,217,0,193,158,224,21,289,5,210,189
ahya_s0003.g171,499,334,95,1170,373,482,489,537,116,502,188,463,622,397,159,939,90,493,725
ahya_s0003.g172,16990,3121,4794,12713,9348,6019,12052,8541,17296,5430,15357,8386,12693,5450,8335,14272,5573,3793,9297
ahya_s0003.g173,673,294,308,852,583,607,862,507,304,591,194,509,841,634,362,822,171,381,562
ahya_s0003.g174,705,378,197,1216,284,1116,785,2184,636,862,730,1445,3348,890,181,1796,1059,567,836
ahya_s0003.g175,4973,1103,1035,3302,2917,1265,3748,1135,1426,1367,1596,1266,3154,1421,1131,2124,2605,927,1200
ahya_s0003.g176,3733,1221,517,1938,2298,2670,2594,1584,1516,2426,1947,1103,2225,1758,655,1257,902,1594,1768
ahya_s0003.g177,1665,753,285,1480,1292,1643,1358,1166,833,1743,402,949,1723,1279,727,1174,2425,1063,1195
ahya_s0003.g180,2484,972,604,1649,2022,1759,2376,1563,1034,1777,883,1426,4387,1570,1001,1748,1792,1397,1299
ahya_s0003.g181,22,49,0,83,78,230,45,85,38,243,0,100,43,169,14,77,6,178,132
ahya_s0003.g182,115,87,58,178,487,592,186,360,31,542,217,407,99,574,64,327,20,342,186
ahya_s0003.g183,103,76,0,28,281,974,261,403,359,1117,146,449,634,653,682,650,110,624,474
ahya_s0003.g184,316,164,63,205,147,209,148,205,79,230,0,164,387,189,114,281,109,267,252
ahya_s0003.g185,337,113,62,251,1,6,0,8,0,5,0,10,36,13,14,9,0,91,64
ahya_s0003.g186,88,50,38,120,227,0,177,0,0,0,0,0,26,0,23,2,21,27,36
ahya_s0003.g187,124,27,29,94,212,0,93,0,0,1,0,1,0,0,0,0,31,0,1
ahya_s0003.g188,43,23,64,72,63,1,48,0,0,1,0,0,0,0,0,0,7,0,0
ahya_s0003.g189,17,25,24,88,73,0,32,0,0,0,0,0,0,0,0,0,47,0,0
ahya_s0003.g190,222,113,52,148,128,0,49,0,0,2,0,1,107,0,140,0,34,123,85
ahya_s0003.g191,968,321,309,893,1193,397,1224,268,39,371,241,263,1160,360,273,485,111,324,514
ahya_s0003.g192,1750,840,501,1350,1833,1294,948,831,464,1303,565,662,1205,1204,416,866,859,927,751
ahya_s0003.g193,1363,761,184,807,1644,1329,1067,680,79,1215,169,442,769,912,290,770,404,921,566
ahya_s0003.g196,1287,604,479,1161,1097,1159,806,388,701,1128,783,656,1110,877,384,1838,627,542,849
ahya_s0003.g195,1113,886,517,6446,1210,1188,935,3701,277,1573,1340,2391,2758,1103,146,2459,626,867,2047
ahya_s0003.g198,115,80,5,181,225,574,157,773,229,603,215,578,676,403,166,525,134,192,417
ahya_s0003.g199,2944,588,400,1186,2027,3903,2107,3296,2205,4382,3425,3154,1748,750,1377,1590,1017,369,561
ahya_s0003.g200,176,221,41,412,77,369,210,243,39,295,49,223,231,401,193,401,54,358,426
ahya_s0003.g201,294,253,17,334,219,332,239,76,0,344,33,100,68,289,172,428,44,381,270
ahya_s0003.g202,1090,498,192,594,314,438,812,237,165,390,422,227,571,452,223,592,327,314,267
ahya_s0003.g203,421,344,53,634,101,1172,142,757,193,1264,487,627,815,764,216,879,14,78,34
ahya_s0003.g204,31,32,6,3,92,95,20,20,74,45,48,37,23,7,0,15,29,0,6
ahya_s0003.g205,758,150,119,556,0,88,9,35,31,92,0,53,5,42,35,12,0,6,0
ahya_s0003.g206,314,112,63,205,0,210,6,76,0,243,0,87,0,4,0,0,0,30,36
ahya_s0003.g207,93,77,18,45,910,305,1607,233,200,323,60,193,474,494,113,587,987,1018,964
ahya_s0003.g209,1875,797,395,1792,1916,1691,1983,1422,318,1525,172,1025,1849,1158,626,1492,517,1194,1086
ahya_s0003.g210,1036,547,412,1052,450,858,1188,623,745,767,533,635,1352,1034,485,1410,209,492,736
ahya_s0003.g211,2704,1066,633,2999,1774,2063,2237,2017,1261,1703,961,1673,3768,1805,707,2942,759,1757,2484
ahya_s0003.g212,28019,7317,6065,14557,16106,13296,16508,12408,17393,14972,18531,9298,17816,14210,9472,16686,21524,8963,9749
ahya_s0003.g213,5170,677,1467,1111,6305,918,4189,746,5209,836,643,562,3560,1340,3704,1569,4718,454,362
ahya_s0003.g214,2271,535,832,805,1489,1064,1474,424,3535,959,756,405,1528,1129,1022,1105,764,671,559
ahya_s0003.g215,34,18,8,46,37,53,21,21,0,28,62,28,39,31,27,17,14,42,29
ahya_s0003.g216,2540,1321,841,3630,1891,2476,1730,2436,632,2060,1861,2448,2641,2077,1006,4217,669,1758,2833
ahya_s0003.g217,6453,2051,2445,4787,5502,2803,7027,1503,4577,2932,2437,1560,3023,4149,1553,4326,4682,3224,2760
ahya_s0003.g218,68,73,54,138,116,222,56,214,0,196,62,210,273,177,47,304,7,132,189
ahya_s0003.g219,2298,643,438,1556,1826,1405,1691,1390,1570,1166,2543,1160,3035,1326,1541,1514,1204,790,1064
ahya_s0003.g220,763,313,100,994,624,718,446,689,221,583,268,621,716,546,248,1200,80,390,764
ahya_s0003.g221,189,76,6,335,95,132,76,227,0,129,0,189,63,110,10,338,0,57,248
ahya_s0003.g222,15,2,0,73,0,13,23,13,1,8,0,15,52,4,9,49,0,17,14
ahya_s0003.g223,6,4,0,31,6,14,3,6,0,15,0,5,22,11,0,21,0,10,18
ahya_s0003.g225,877,187,528,59,195,1159,119,484,265,1065,141,490,1153,906,23,283,3992,471,182
ahya_s0003.g226,189,71,95,102,37,134,69,110,40,143,83,58,391,229,14,316,721,319,311
ahya_s0003.g227,147,154,35,177,171,194,330,10,72,257,163,5,372,469,172,381,51,166,102
ahya_s0003.g229,359,253,61,375,138,405,227,379,9,305,45,303,273,379,89,353,90,325,342
ahya_s0003.g230,1879,825,1555,2154,1195,1996,1038,6571,331,2023,112,5263,9667,1922,304,1437,1691,1393,1051
ahya_s0003.g231,1371,766,311,1934,1358,1412,1354,1629,271,1494,349,1659,3315,1085,306,1557,243,1442,1618
ahya_s0003.g232,1621,651,175,1334,1076,1363,1528,1391,154,1215,66,1088,1538,964,413,1551,232,902,1382
ahya_s0003.g233,959,668,401,2623,781,1499,633,2188,77,1342,826,2310,2236,659,354,1825,114,1037,2004
ahya_s0003.g234,133,153,96,588,201,296,38,465,4,258,109,415,152,149,98,393,0,139,406
ahya_s0003.g235,539,286,328,771,577,700,730,734,760,736,237,582,880,484,398,819,150,577,774
ahya_s0003.g237,1887,955,332,1040,1137,849,361,916,88,1008,8,633,241,581,259,496,419,770,427
ahya_s0003.g240,3675,1256,571,5645,3042,3136,3146,5921,3002,2714,6856,4816,6913,2919,2665,6872,1492,2008,4387
ahya_s0003.g241,1998,715,404,994,1646,1124,2461,594,487,1090,519,602,1915,1420,733,1194,1474,781,577
ahya_s0003.g242,1236,826,78,1533,858,1648,1117,698,55,1299,0,802,514,1450,220,1861,216,708,968
ahya_s0003.g244,741,205,99,348,910,619,412,395,88,624,57,417,443,355,192,644,79,491,460
ahya_s0003.g245,6,3,0,13,104,13,74,14,0,20,2,1,22,10,4,11,1,42,106
ahya_s0003.g247,188,165,46,209,231,404,203,189,51,461,135,186,90,429,75,379,29,306,230
ahya_s0003.g248,1929,1175,299,1488,1144,1836,949,979,370,1897,388,985,1604,2252,516,1402,893,1600,1113
ahya_s0003.g250,606,222,97,598,525,445,362,160,42,442,101,155,589,357,193,672,232,292,328
ahya_s0003.g251,1385,767,387,2368,1151,1593,1652,1521,413,1539,672,1817,1940,1526,564,2295,573,898,1378
ahya_s0003.g252,607,353,60,821,1225,996,368,776,67,1024,112,769,1059,852,168,1345,162,602,546
ahya_s0003.g253,749,316,170,741,417,458,493,379,231,392,261,195,836,335,198,377,920,384,314
ahya_s0003.g254,1747,897,489,2981,1703,1556,2643,1754,566,1624,1753,1740,2662,2009,911,4049,469,968,1879
ahya_s0003.g255,1115,277,270,452,473,472,710,365,210,585,305,331,533,604,213,611,678,500,439
ahya_s0003.g256,13127,3719,2805,5593,8024,5900,9219,3764,2607,6095,5394,3339,7127,6301,3159,5952,11049,4654,4429
ahya_s0003.g257,2105,1008,434,1849,1207,1953,1900,1908,475,1965,707,1527,3162,2237,466,2766,4011,1486,1376
ahya_s0003.g258,258,133,30,256,225,193,177,173,0,147,0,150,153,173,22,211,66,131,257
ahya_s0003.g259,1446,866,470,2453,897,1734,771,1757,118,1679,1124,1746,1998,1627,511,2878,219,1156,1661
ahya_s0003.g260,4778,2482,1324,6091,4246,5060,4214,5546,2607,4607,4089,5633,7125,4625,1785,7470,4108,4125,5601
ahya_s0003.g262,352,145,182,274,159,170,141,137,92,129,0,144,114,124,4,107,137,129,116
ahya_s0003.g263,453,428,207,865,536,717,204,488,118,764,52,474,542,646,63,438,150,562,459
ahya_s0003.g264,227,222,96,251,198,487,320,80,0,451,117,112,261,153,68,102,33,550,335
ahya_s0003.g265,358,143,125,285,362,223,190,185,44,234,137,156,148,206,124,267,92,81,112
ahya_s0003.g266,7720,3467,2161,9813,5608,8885,6425,9302,1544,7719,8588,8969,8043,6373,3510,13677,1639,4099,8789
ahya_s0003.g268,2430,912,828,1949,1592,2067,1854,1207,1268,1903,1158,1235,1877,1814,996,1916,962,1004,1178
ahya_s0003.g269,12665,4009,2618,12634,8867,9696,9816,13382,3952,8702,6201,11570,24495,7415,2983,16643,12732,5894,9515
